date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:05:21	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:19%20GMT	http://www.wifiapp.com.br/common/jquery/waypoints/lib/jquery.waypoints.min.js?ver=1.128	/home/boss/websites/brazil/www.wifiapp.com.br/common/jquery/waypoints/lib/jquery.waypoints.mina576.js	(from http://www.wifiapp.com.br/)
22:05:22	1093/1093	---M--	200	added ('OK')	image/gif	date:Mon,%2013%20Apr%202015%2002:27:49%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/images/blank.gif	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/images/blank.gif	(from http://www.wifiapp.com.br/wp-content/themes/CherryFramework/css/camera.css)
22:05:23	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:21%20GMT	http://www.wifiapp.com.br/wp-content/plugins/scb_mp_shortcodes/js/scb_comum.js?ver=1.074	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/scb_mp_shortcodes/js/scb_comum58f2.js	(from http://www.wifiapp.com.br/)
22:05:23	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:23%20GMT	http://www.wifiapp.com.br/wp-content/plugins/scb_mp_shortcodes/js/row_back_color.js?ver=1.074	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/scb_mp_shortcodes/js/row_back_color58f2.js	(from http://www.wifiapp.com.br/)
22:05:23	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:23%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jquery-migrate-1.2.1.min.js?ver=1.2.1	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jquery-migrate-1.2.1.min1576.js	(from http://www.wifiapp.com.br/)
22:05:25	24198/24198	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202015%2002:27:52%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/images/camera_skins.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/images/camera_skins.png	(from http://www.wifiapp.com.br/wp-content/themes/CherryFramework/css/camera.css)
22:05:25	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:23%20GMT	http://www.wifiapp.com.br/wp-includes/js/swfobject.js?ver=2.2-20120417	/home/boss/websites/brazil/www.wifiapp.com.br/wp-includes/js/swfobjecteb77.js	(from http://www.wifiapp.com.br/)
22:05:25	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:25%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/js/modernizr.js?ver=2.0.6	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/js/modernizr1717.js	(from http://www.wifiapp.com.br/)
22:05:25	1288/1288	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Mar%202017%2001:18:03%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/images/patterns/overlay1.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/images/patterns/overlay1.33d.delayed	(from http://www.wifiapp.com.br/wp-content/themes/CherryFramework/css/camera.css)
22:05:26	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:25%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jflickrfeed.js?ver=1.0	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jflickrfeed5152.js	(from http://www.wifiapp.com.br/)
22:05:26	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:25%20GMT	http://www.wifiapp.com.br/wp-content/plugins/cherry-plugin/lib/js/jquery.easing.1.3.js?ver=1.3	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/cherry-plugin/lib/js/jquery.easing.1.34e44.js	(from http://www.wifiapp.com.br/)
22:05:27	1288/1288	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Mar%202017%2001:18:03%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/images/patterns/overlay2.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/images/patterns/overlay2.33e.delayed	(from http://www.wifiapp.com.br/wp-content/themes/CherryFramework/css/camera.css)
22:05:27	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:27%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/js/custom.js?ver=1.0	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/js/custom5152.js	(from http://www.wifiapp.com.br/)
22:05:27	1288/1288	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Mar%202017%2001:18:03%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/images/patterns/overlay3.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/images/patterns/overlay3.33f.delayed	(from http://www.wifiapp.com.br/wp-content/themes/CherryFramework/css/camera.css)
22:05:27	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:27%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/bootstrap/js/bootstrap.min.js?ver=2.3.0	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/bootstrap/js/bootstrap.mina1ec.js	(from http://www.wifiapp.com.br/)
22:05:29	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:27%20GMT	http://www.wifiapp.com.br/wp-content/plugins/cherry-plugin/lib/js/elasti-carousel/jquery.elastislide.js?ver=1.2	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/cherry-plugin/lib/js/elasti-carousel/jquery.elastislide62ea.js	(from http://www.wifiapp.com.br/)
22:05:29	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:27%20GMT	http://www.wifiapp.com.br/wp-content/plugins/motopress-content-editor/includes/js/mp-google-charts.js?ver=2.0.1	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/motopress-content-editor/includes/js/mp-google-charts7406.js	(from http://www.wifiapp.com.br/)
22:05:29	1045/1045	URF---	200	added ('OK%20(cached)')	application/xml		http://www.wifiapp.com.br/wp-includes/wlwmanifest.xml	/home/boss/websites/brazil/www.wifiapp.com.br/wp-includes/wlwmanifest.xml	(from http://www.wifiapp.com.br/)
22:05:29	1288/1288	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Mar%202017%2001:18:03%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/images/patterns/overlay4.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/images/patterns/overlay4.340.delayed	(from http://www.wifiapp.com.br/wp-content/themes/CherryFramework/css/camera.css)
22:05:29	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:29%20GMT	http://www.wifiapp.com.br/comum/up-arrow.png	/home/boss/websites/brazil/www.wifiapp.com.br/comum/up-arrow.png	(from http://www.wifiapp.com.br/)
22:05:33	1288/1288	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Mar%202017%2001:18:03%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/images/patterns/overlay5.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/images/patterns/overlay5.341.delayed	(from http://www.wifiapp.com.br/wp-content/themes/CherryFramework/css/camera.css)
22:05:33	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:30%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jquery.mobile.customized.min.js	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jquery.mobile.customized.min.js	(from http://www.wifiapp.com.br/)
22:05:33	3292/3292	UR-MC-	200	added ('OK')	application/json	date:Fri,%2004%20Jan%202019%2020:05:30%20GMT	http://www.wifiapp.com.br/scb-wp-json	/home/boss/websites/brazil/www.wifiapp.com.br/scb-wp-json.json	(from http://www.wifiapp.com.br/)
22:05:34	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:33%20GMT	http://wifi.site.com.br/wp-content/uploads/sites/208445/2017/11/logo-site-e1510528471937.png	/home/boss/websites/brazil/wifi.site.com.br/wp-content/uploads/sites/208445/2017/11/logo-site-e1510528471937.png	(from http://www.wifiapp.com.br/)
22:05:34	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:33%20GMT	http://www.wifiapp.com.br/wp-content/uploads/sites/208445/2017/11/play-store-e1511426951267.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/uploads/sites/208445/2017/11/play-store-e1511426951267.png	(from http://www.wifiapp.com.br/)
22:05:35	1288/1288	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Mar%202017%2001:18:03%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/images/patterns/overlay6.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/images/patterns/overlay6.342.delayed	(from http://www.wifiapp.com.br/wp-content/themes/CherryFramework/css/camera.css)
22:05:35	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:35%20GMT	http://www.wifiapp.com.br/wp-content/uploads/sites/208445/2017/11/static_qr_code_without_logo-200x200.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/uploads/sites/208445/2017/11/static_qr_code_without_logo-200x200.png	(from http://www.wifiapp.com.br/)
22:05:36	1288/1288	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Mar%202017%2001:18:03%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/images/patterns/overlay7.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/images/patterns/overlay7.343.delayed	(from http://www.wifiapp.com.br/wp-content/themes/CherryFramework/css/camera.css)
22:05:37	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:35%20GMT	http://www.wifiapp.com.br/wp-content/uploads/sites/208445/2017/11/App_Store-e1511426974348.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/uploads/sites/208445/2017/11/App_Store-e1511426974348.png	(from http://www.wifiapp.com.br/)
22:05:37	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:37%20GMT	http://wifi.site.com.br/wp-content/uploads/sites/208445/2017/11/banner-home-QR.jpg	/home/boss/websites/brazil/wifi.site.com.br/wp-content/uploads/sites/208445/2017/11/banner-home-QR.jpg	(from http://www.wifiapp.com.br/)
22:05:38	1288/1288	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Mar%202017%2001:18:03%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/images/patterns/overlay8.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/images/patterns/overlay8.344.delayed	(from http://www.wifiapp.com.br/wp-content/themes/CherryFramework/css/camera.css)
22:05:39	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:37%20GMT	http://wifi.site.com.br/wp-content/uploads/sites/208445/2017/11/usando-APP.png	/home/boss/websites/brazil/wifi.site.com.br/wp-content/uploads/sites/208445/2017/11/usando-APP.png	(from http://www.wifiapp.com.br/)
22:05:39	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:39%20GMT	http://www.wifiapp.com.br/wp-content/uploads/sites/208445/2017/12/usando-APP-user-01.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/uploads/sites/208445/2017/12/usando-APP-user-01.png	(from http://www.wifiapp.com.br/)
22:05:39	1288/1288	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Mar%202017%2001:18:03%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/images/patterns/overlay9.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/images/patterns/overlay9.345.delayed	(from http://www.wifiapp.com.br/wp-content/themes/CherryFramework/css/camera.css)
22:05:41	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:39%20GMT	http://www.wifiapp.com.br/wp-content/uploads/sites/208445/2017/12/usando-APP-adm-01.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/uploads/sites/208445/2017/12/usando-APP-adm-01.png	(from http://www.wifiapp.com.br/)
22:05:41	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:39%20GMT	http://www.wifiapp.com.br/wp-content/uploads/sites/208445/2016/04/fundo-033.jpg	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/uploads/sites/208445/2016/04/fundo-033.jpg	(from http://www.wifiapp.com.br/)
22:05:41	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:39%20GMT	http://www.wifiapp.com.br/wp-content/plugins/formidable/images/ajax_loader.gif	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/formidable/images/ajax_loader.gif	(from http://www.wifiapp.com.br/)
22:05:41	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:41%20GMT	http://www.wifiapp.com.br/wp-content/uploads/sites/208445/2015/07/icon-facebook.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/uploads/sites/208445/2015/07/icon-facebook.png	(from http://www.wifiapp.com.br/)
22:05:41	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:41%20GMT	http://www.wifiapp.com.br/wp-content/uploads/sites/208445/2015/07/icon-instagram.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/uploads/sites/208445/2015/07/icon-instagram.png	(from http://www.wifiapp.com.br/)
22:05:42	1288/1288	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Mar%202017%2001:18:03%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/images/patterns/overlay10.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/images/patterns/overlay10.346.delayed	(from http://www.wifiapp.com.br/wp-content/themes/CherryFramework/css/camera.css)
22:05:45	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:41%20GMT	http://www.wifiapp.com.br/wp-content/uploads/sites/208445/2015/07/icon-youtube.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/uploads/sites/208445/2015/07/icon-youtube.png	(from http://www.wifiapp.com.br/)
22:05:47	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:43%20GMT	http://www.wifiapp.com.br/wp-includes/js/comment-reply.min.js?ver=4.2.2	/home/boss/websites/brazil/www.wifiapp.com.br/wp-includes/js/comment-reply.min3a05.js	(from http://www.wifiapp.com.br/)
22:05:47	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:43%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/js/superfish.js?ver=1.5.3	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/js/superfishe225.js	(from http://www.wifiapp.com.br/)
22:05:47	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:45%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jquery.mobilemenu.js?ver=1.1	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jquery.mobilemenu4963.js	(from http://www.wifiapp.com.br/)
22:05:48	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:47%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jquery.magnific-popup.min.js?ver=0.9.3	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jquery.magnific-popup.min81c3.js	(from http://www.wifiapp.com.br/)
22:05:49	1866/1866	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202015%2002:53:21%20GMT	http://www.wifiapp.com.br/wp-content/plugins/cherry-plugin/lib/js/FlexSlider/images/bg_direction_nav.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/cherry-plugin/lib/js/FlexSlider/images/bg_direction_nav.png	(from http://www.wifiapp.com.br/wp-content/plugins/cherry-plugin/lib/js/FlexSlider/flexslider.css?ver=2.0)
22:05:49	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:49%20GMT	http://www.wifiapp.com.br/wp-content/plugins/cherry-plugin/lib/js/FlexSlider/jquery.flexslider-min.js?ver=2.1	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/cherry-plugin/lib/js/FlexSlider/jquery.flexslider-min53cf.js	(from http://www.wifiapp.com.br/)
22:05:51	116/116	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202015%2002:58:30%20GMT	http://www.wifiapp.com.br/wp-content/plugins/cherry-plugin/lib/js/owl-carousel/grabbing.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/cherry-plugin/lib/js/owl-carousel/grabbing.png	(from http://www.wifiapp.com.br/wp-content/plugins/cherry-plugin/lib/js/owl-carousel/owl.carousel.css?ver=1.24)
22:05:51	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:49%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jplayer.playlist.min.js?ver=2.3.0	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jplayer.playlist.mina1ec.js	(from http://www.wifiapp.com.br/)
22:05:51	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:51%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jquery.jplayer.min.js?ver=2.4.0	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jquery.jplayer.min8d5a.js	(from http://www.wifiapp.com.br/)
22:05:51	1517/1517	---M--	200	added ('OK')	image/gif	date:Mon,%2013%20Apr%202015%2002:58:26%20GMT	http://www.wifiapp.com.br/wp-content/plugins/cherry-plugin/lib/js/owl-carousel/AjaxLoader.gif	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/cherry-plugin/lib/js/owl-carousel/AjaxLoader.349.delayed	(from http://www.wifiapp.com.br/wp-content/plugins/cherry-plugin/lib/js/owl-carousel/owl.theme.css?ver=1.24)
22:05:51	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:51%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jquery.zaccordion.min.js?ver=2.1.0	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jquery.zaccordion.min3c94.js	(from http://www.wifiapp.com.br/)
22:05:53	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:51%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/js/camera.min.js?ver=1.3.4	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/js/camera.minc412.js	(from http://www.wifiapp.com.br/)
22:05:53	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:51%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jquery.debouncedresize.js?ver=1.0	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jquery.debouncedresize5152.js	(from http://www.wifiapp.com.br/)
22:05:55	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:53%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jquery.ba-resize.js?ver=1.1	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jquery.ba-resize4963.js	(from http://www.wifiapp.com.br/)
22:05:55	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:53%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jquery.isotope.js?ver=1.5.25	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/js/jquery.isotopedc81.js	(from http://www.wifiapp.com.br/)
22:05:55	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:54%20GMT	http://www.wifiapp.com.br/wp-content/plugins/cherry-plugin/includes/js/cherry-plugin.js?ver=1.2	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/cherry-plugin/includes/js/cherry-plugin62ea.js	(from http://www.wifiapp.com.br/)
22:05:55	197829/197829	---M-Z	200	added ('OK')	image/svg+xml	etag:%221544639732%22	http://netdna.bootstrapcdn.com/font-awesome/3.2.1/font/fontawesome-webfont.svg	/home/boss/websites/brazil/netdna.bootstrapcdn.com/font-awesome/3.2.1/font/fontawesome-webfont.svg	(from http://netdna.bootstrapcdn.com/font-awesome/3.2.1/css/font-awesome.css?ver=3.2.1)
22:05:55	3114/3114	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202015%2002:47:20%20GMT	http://www.wifiapp.com.br/wp-content/plugins/cherry-plugin/includes/images/quotes.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/cherry-plugin/includes/images/quotes.png	(from http://www.wifiapp.com.br/wp-content/plugins/cherry-plugin/includes/css/cherry-plugin.css?ver=1.2)
22:05:56	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:55%20GMT	http://www.wifiapp.com.br/wp-content/plugins/formidable/js/formidable.min.js?ver=2.05.01	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/formidable/js/formidable.min8926.js	(from http://www.wifiapp.com.br/)
22:05:57	183/183	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202015%2002:47:17%20GMT	http://www.wifiapp.com.br/wp-content/plugins/cherry-plugin/includes/images/nav.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/plugins/cherry-plugin/includes/images/nav.34c.delayed	(from http://www.wifiapp.com.br/wp-content/plugins/cherry-plugin/includes/css/cherry-plugin.css?ver=1.2)
22:06:01	400/400	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:57%20GMT	https://www.multibot.com.br/media/img/multibot-og.png	/home/boss/websites/brazil/www.multibot.com.br/media/img/multibot-og.png	(from https://www.multibot.com.br/)
22:06:01	400/400	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:59%20GMT	https://www.multibot.com.br/favicon.ico	/home/boss/websites/brazil/www.multibot.com.br/favicon.ico	(from https://www.multibot.com.br/)
22:06:03	400/400	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:05:59%20GMT	https://www.multibot.com.br/lib/jquery/jquery-1.11.0.min.js?v=2017-11-22	/home/boss/websites/brazil/www.multibot.com.br/lib/jquery/jquery-1.11.0.min28b8.js	(from https://www.multibot.com.br/)
22:06:03	400/400	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:06:01%20GMT	https://www.multibot.com.br/media/css/img/logo-branco.png	/home/boss/websites/brazil/www.multibot.com.br/media/css/img/logo-branco.png	(from https://www.multibot.com.br/)
22:06:03	400/400	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:06:01%20GMT	https://www.multibot.com.br/media/js/bootstrap.min.js?v=2017-11-22	/home/boss/websites/brazil/www.multibot.com.br/media/js/bootstrap.min28b8.js	(from https://www.multibot.com.br/)
22:06:05	400/400	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:06:03%20GMT	https://www.multibot.com.br/media/img/mensagens2.png	/home/boss/websites/brazil/www.multibot.com.br/media/img/mensagens2.png	(from https://www.multibot.com.br/)
22:06:07	400/400	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:06:03%20GMT	https://www.multibot.com.br/media/img/mensagens-mobile2.png	/home/boss/websites/brazil/www.multibot.com.br/media/img/mensagens-mobile2.png	(from https://www.multibot.com.br/)
22:06:07	400/400	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2004%20Jan%202019%2020:06:05%20GMT	https://www.multibot.com.br/media/css/img/logo-roxo.png	/home/boss/websites/brazil/www.multibot.com.br/media/css/img/logo-roxo.png	(from https://www.multibot.com.br/)
22:06:08	244/244	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202015%2002:27:37%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/images/arrows-ffffff.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/images/arrows-ffffff.png	(from http://www.wifiapp.com.br/wp-content/themes/CherryFramework/style.css?ver=1.9.5)
22:06:10	130/130	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202015%2002:27:46%20GMT	http://www.wifiapp.com.br/wp-content/themes/CherryFramework/images/black-opacity-60.png	/home/boss/websites/brazil/www.wifiapp.com.br/wp-content/themes/CherryFramework/images/black-opacity-60.png	(from http://www.wifiapp.com.br/wp-content/themes/CherryFramework/style.css?ver=1.9.5)
